,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,HO_CNT,PY_SUM,PR_SUM,PY_10U,PY_10,PY_20,PY_30,PY_40,PY_50O,PR_05U,PR_05,PR_1,PR_2,PR_3,PR_4,PR_5,PR_6,PR_7_O,latitude,longitude
23474,울산광역시,31,동구,31170,480,7505.0,26180000000.0,0,480,0,0,0,0,65,415,0,0,0,0,0,0,0,35.52505603090949,129.43120403451667
23475,울산광역시,31,동구,31170,300,7385.0,44570000000.0,0,100,150,50,0,0,0,12,244,44,0,0,0,0,0,35.515208137383866,129.42551626010447
23476,울산광역시,31,동구,31170,148,2476.0,9020000000.0,0,100,48,0,0,0,48,100,0,0,0,0,0,0,0,35.49999158046247,129.41642829298937
23477,울산광역시,31,북구,31200,20,381.0,1180000000.0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,35.530941532441,129.3905076337729
23478,울산광역시,31,북구,31200,219,5970.0,30032000000.0,0,0,185,34,0,0,0,0,219,0,0,0,0,0,0,35.53002756564781,129.39159455298028
23479,울산광역시,31,울주군,31710,104,1012.0,2132000000.0,104,0,0,0,0,0,104,0,0,0,0,0,0,0,0,35.43808972044987,129.3107009280673
23480,울산광역시,31,울주군,31710,281,6194.0,17079000000.0,0,135,146,0,0,0,135,146,0,0,0,0,0,0,0,35.40952179392907,129.2849119911063
23481,울산광역시,31,울주군,31710,268,5230.0,15152000000.0,0,218,50,0,0,0,19,249,0,0,0,0,0,0,0,35.48333176430588,129.29490529029943
23482,울산광역시,31,중구,31110,250,5519.0,16186000000.0,0,19,231,0,0,0,0,250,0,0,0,0,0,0,0,35.57297385734957,129.34048269178476
23483,울산광역시,31,중구,31110,40,692.0,1532000000.0,0,20,20,0,0,0,40,0,0,0,0,0,0,0,0,35.5567884190298,129.33690323839934
23484,울산광역시,31,중구,31110,102,2304.0,9231000000.0,0,0,102,0,0,0,0,102,0,0,0,0,0,0,0,35.57336212399213,129.30518266581248
23485,울산광역시,31,중구,31110,140,2700.0,6358000000.0,0,110,30,0,0,0,110,30,0,0,0,0,0,0,0,35.56489956333406,129.33703826378678
23486,울산광역시,31,중구,31110,251,5371.0,26183000000.0,0,141,110,0,0,0,0,141,110,0,0,0,0,0,0,35.550024999457776,129.29597934539888
23852,울산광역시,31,동구,31170,338,6043.0,24986000000.0,0,270,68,0,0,0,32,238,68,0,0,0,0,0,0,35.526858445837185,129.43123610915728
23853,울산광역시,31,북구,31200,40,618.0,1984000000.0,0,40,0,0,0,0,16,24,0,0,0,0,0,0,0,35.53275671264293,129.38943626363226
23900,울산광역시,31,울주군,31710,334,9068.0,56730000000.0,0,0,266,68,0,0,0,0,266,68,0,0,0,0,0,35.57132431708707,129.2422610096217
24024,울산광역시,31,남구,31140,110,1912.0,6110000000.0,0,110,0,0,0,0,16,94,0,0,0,0,0,0,0,35.51648732591546,129.31307962700916
24027,울산광역시,31,중구,31110,201,5048.0,18239000000.0,0,0,201,0,0,0,0,201,0,0,0,0,0,0,0,35.56140453641098,129.3270516083272
24159,울산광역시,31,북구,31200,91,2950.0,21276000000.0,0,0,36,55,0,0,0,0,36,55,0,0,0,0,0,35.642331524295415,129.3449556367299
24174,울산광역시,31,북구,31200,210,5869.0,18188000000.0,0,90,30,30,60,0,18,116,76,0,0,0,0,0,0,35.62793661588718,129.34250578545695
24236,울산광역시,31,중구,31110,90,857.0,2610000000.0,90,0,0,0,0,0,90,0,0,0,0,0,0,0,0,35.57059839984315,129.31065419584726
24395,울산광역시,31,남구,31140,133,2407.0,12949000000.0,0,133,0,0,0,0,0,83,50,0,0,0,0,0,0,35.52898402805817,129.3243108827499
24422,울산광역시,31,울주군,31710,214,5038.0,17031000000.0,0,60,154,0,0,0,0,214,0,0,0,0,0,0,0,35.561602530189944,129.2233565374241
24472,울산광역시,31,북구,31200,119,2150.0,5133000000.0,0,119,0,0,0,0,119,0,0,0,0,0,0,0,0,35.654973338404645,129.3429591487662
24553,울산광역시,31,북구,31200,32,817.0,4016000000.0,0,0,32,0,0,0,0,0,32,0,0,0,0,0,0,35.58803427295408,129.36390830026343
24554,울산광역시,31,울주군,31710,191,3446.0,11674000000.0,0,191,0,0,0,0,0,191,0,0,0,0,0,0,0,35.55792992386945,129.22991937067374
24555,울산광역시,31,남구,31140,168,4314.0,24408000000.0,0,0,168,0,0,0,0,0,168,0,0,0,0,0,0,35.53967709938632,129.33551570087104
24556,울산광역시,31,울주군,31710,60,1244.0,1878000000.0,0,23,37,0,0,0,60,0,0,0,0,0,0,0,0,35.53570576474953,129.10495901896076
24557,울산광역시,31,남구,31140,48,669.0,1140000000.0,7,40,1,0,0,0,48,0,0,0,0,0,0,0,0,35.5143932767943,129.33950592581593
24558,울산광역시,31,남구,31140,150,3848.0,25440000000.0,0,0,150,0,0,0,0,0,150,0,0,0,0,0,0,35.539561683562475,129.2627244683017
24559,울산광역시,31,남구,31140,66,2082.0,17008000000.0,0,0,36,30,0,0,0,0,2,48,16,0,0,0,0,35.53412207546979,129.34865686459742
24560,울산광역시,31,중구,31110,98,2519.0,21813000000.0,0,0,98,0,0,0,0,0,3,95,0,0,0,0,0,35.55804088817344,129.30493364693828
24612,울산광역시,31,중구,31110,230,4382.0,14018000000.0,0,230,0,0,0,0,0,230,0,0,0,0,0,0,0,35.55486287271402,129.34790191028378
24613,울산광역시,31,울주군,31710,70,1798.0,9756000000.0,0,0,70,0,0,0,0,0,70,0,0,0,0,0,0,35.55883120041368,129.2299331738245
24614,울산광역시,31,울주군,31710,104,1157.0,2944000000.0,0,104,0,0,0,0,104,0,0,0,0,0,0,0,0,35.55636487931825,129.1129651085039
24674,울산광역시,31,북구,31200,179,3315.0,10026000000.0,0,169,10,0,0,0,0,179,0,0,0,0,0,0,0,35.63144254536929,129.35139752429643
24703,울산광역시,31,북구,31200,60,1524.0,7104000000.0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,35.63083629411805,129.32488851374265
24890,울산광역시,31,북구,31200,180,4331.0,22840000000.0,0,0,180,0,0,0,0,0,180,0,0,0,0,0,0,35.629849633024044,129.33260092157894
24891,울산광역시,31,북구,31200,170,2658.0,7966000000.0,0,170,0,0,0,0,102,68,0,0,0,0,0,0,0,35.62868915282659,129.35576741379032
24892,울산광역시,31,북구,31200,120,2721.0,12960000000.0,0,48,72,0,0,0,0,48,72,0,0,0,0,0,0,35.58709546342914,129.36720287391395
24893,울산광역시,31,울주군,31710,359,5844.0,25231000000.0,0,359,0,0,0,0,0,359,0,0,0,0,0,0,0,35.567662138117434,129.24772064559812
24894,울산광역시,31,울주군,31710,326,7372.0,48854000000.0,0,0,326,0,0,0,0,0,326,0,0,0,0,0,0,35.57492939758274,129.2423168061067
24895,울산광역시,31,울주군,31710,206,4532.0,28568000000.0,0,0,206,0,0,0,0,0,206,0,0,0,0,0,0,35.57313824885163,129.24118574616296
24896,울산광역시,31,울주군,31710,73,2514.0,14950000000.0,0,0,28,15,30,0,0,0,30,43,0,0,0,0,0,35.56626911489396,129.11420568080976
25408,울산광역시,31,남구,31140,323,7330.0,30818000000.0,0,127,196,0,0,0,0,145,178,0,0,0,0,0,0,35.549567925814515,129.2540576326781
25409,울산광역시,31,남구,31140,72,1304.0,7412000000.0,0,72,0,0,0,0,0,16,56,0,0,0,0,0,0,35.543178325079815,129.26167837395218
25410,울산광역시,31,남구,31140,78,1756.0,4805000000.0,0,23,54,1,0,0,0,78,0,0,0,0,0,0,0,35.54360890073419,129.3058021766062
25411,울산광역시,31,남구,31140,297,8804.0,71428000000.0,0,155,0,66,74,2,0,101,54,0,78,62,0,2,0,35.52746982426543,129.29782111770137
25412,울산광역시,31,남구,31140,173,3801.0,15571000000.0,0,83,90,0,0,0,0,95,78,0,0,0,0,0,0,35.529787879274515,129.333145964839
25413,울산광역시,31,남구,31140,192,6765.0,49318000000.0,0,0,108,0,84,0,0,0,20,100,72,0,0,0,0,35.51825370255879,129.3164161844026
25414,울산광역시,31,남구,31140,173,2575.0,15356000000.0,0,173,0,0,0,0,0,101,72,0,0,0,0,0,0,35.52539116349934,129.3231490422693
25415,울산광역시,31,남구,31140,199,4224.0,17477000000.0,0,150,21,28,0,0,0,150,49,0,0,0,0,0,0,35.53559302563298,129.29684944118364
25416,울산광역시,31,남구,31140,225,5767.0,31558000000.0,0,0,225,0,0,0,0,0,225,0,0,0,0,0,0,35.53290113369487,129.29570323773842
25417,울산광역시,31,남구,31140,58,1285.0,7287000000.0,0,26,32,0,0,0,0,16,42,0,0,0,0,0,0,35.527505452744045,129.29451358151067
25418,울산광역시,31,동구,31170,135,2035.0,7417000000.0,0,135,0,0,0,0,0,135,0,0,0,0,0,0,0,35.5403896518353,129.43037413328432
25419,울산광역시,31,동구,31170,49,1258.0,5323000000.0,0,0,49,0,0,0,0,0,49,0,0,0,0,0,0,35.48017772139295,129.4149778035966
25420,울산광역시,31,동구,31170,22,269.0,520000000.0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,35.53775143661074,129.4248130692054
25421,울산광역시,31,동구,31170,72,1934.0,3676000000.0,0,24,24,0,24,0,48,24,0,0,0,0,0,0,0,35.521477395088006,129.42893515760983
25422,울산광역시,31,동구,31170,99,2147.0,6631000000.0,0,0,99,0,0,0,0,99,0,0,0,0,0,0,0,35.504471706588724,129.4187118695364
25423,울산광역시,31,동구,31170,197,4881.0,23950000000.0,0,0,197,0,0,0,0,40,157,0,0,0,0,0,0,35.50435439802895,129.42863111236443
25424,울산광역시,31,동구,31170,227,5514.0,35292000000.0,0,0,227,0,0,0,0,0,227,0,0,0,0,0,0,35.5134057144702,129.42548432707707
25425,울산광역시,31,북구,31200,60,1082.0,3480000000.0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,35.642219906644236,129.35489220031903
25426,울산광역시,31,북구,31200,168,4497.0,17246000000.0,0,72,48,0,48,0,0,80,88,0,0,0,0,0,0,35.62707233198615,129.3391791114242
25427,울산광역시,31,북구,31200,196,5777.0,32841000000.0,0,0,114,82,0,0,0,0,162,34,0,0,0,0,0,35.546351275768956,129.38305357924017
25428,울산광역시,31,북구,31200,153,3465.0,9911000000.0,0,26,127,0,0,0,2,151,0,0,0,0,0,0,0,35.53728826910458,129.3873089342089
25429,울산광역시,31,북구,31200,114,2686.0,15096000000.0,0,0,114,0,0,0,0,0,114,0,0,0,0,0,0,35.57992324986292,129.3637704502689
25430,울산광역시,31,울주군,31710,60,1029.0,1512000000.0,0,42,18,0,0,0,60,0,0,0,0,0,0,0,0,35.42636126566001,129.31161175868667
25431,울산광역시,31,울주군,31710,32,525.0,824000000.0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,35.423645470633595,129.31266891158648
25432,울산광역시,31,중구,31110,46,861.0,1918000000.0,0,29,17,0,0,0,33,13,0,0,0,0,0,0,0,35.55700741524773,129.31705102043824
25433,울산광역시,31,중구,31110,81,1391.0,2485000000.0,0,62,18,0,0,1,80,0,1,0,0,0,0,0,0,35.56845538206585,129.34151050898234
25434,울산광역시,31,중구,31110,102,2515.0,7076000000.0,0,0,102,0,0,0,0,102,0,0,0,0,0,0,0,35.562330095725656,129.32486054932028
25435,울산광역시,31,중구,31110,145,4975.0,28419000000.0,0,0,0,100,45,0,0,0,90,55,0,0,0,0,0,35.555289199928964,129.30930127447945
25801,울산광역시,31,동구,31170,116,2497.0,7523000000.0,0,44,72,0,0,0,8,108,0,0,0,0,0,0,0,35.540455060662225,129.42486099027786
25802,울산광역시,31,울주군,31710,339,6939.0,24077000000.0,0,186,153,0,0,0,45,294,0,0,0,0,0,0,0,35.56866600213504,129.23780677017984
25803,울산광역시,31,울주군,31710,119,2586.0,5740000000.0,0,35,84,0,0,0,65,54,0,0,0,0,0,0,0,35.55990869513927,129.11963326195536
25804,울산광역시,31,울주군,31710,50,812.0,1240000000.0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,35.42453473610739,129.3137846683055
25805,울산광역시,31,중구,31110,91,3471.0,27771000000.0,0,0,0,91,0,0,0,0,0,18,73,0,0,0,0,35.557175486646734,129.30161025935354
25858,울산광역시,31,북구,31200,184,3640.0,16488000000.0,0,144,40,0,0,0,0,144,40,0,0,0,0,0,0,35.58989916743218,129.35842225372667
25896,울산광역시,31,중구,31110,60,1425.0,3910000000.0,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,35.54819870918012,129.29815586103106
25970,울산광역시,31,북구,31200,150,3309.0,13254000000.0,0,72,78,0,0,0,0,84,66,0,0,0,0,0,0,35.62798585376844,129.33809030483405
25977,울산광역시,31,북구,31200,120,2704.0,12803000000.0,0,45,75,0,0,0,0,47,73,0,0,0,0,0,0,35.626973616825985,129.34800995752533
26013,울산광역시,31,남구,31140,70,1108.0,1746000000.0,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,35.51014242763709,129.31628346503936
26113,울산광역시,31,중구,31110,100,2956.0,25544000000.0,0,0,50,50,0,0,0,0,2,72,26,0,0,0,0,35.5580169376916,129.30713949854677
26131,울산광역시,31,북구,31200,260,5819.0,14068000000.0,0,24,236,0,0,0,31,229,0,0,0,0,0,0,0,35.65863981637307,129.337498183883
26143,울산광역시,31,남구,31140,80,2055.0,7416000000.0,0,0,80,0,0,0,0,80,0,0,0,0,0,0,0,35.537911285757566,129.3321778393846
26154,울산광역시,31,동구,31170,48,1068.0,2926000000.0,0,0,48,0,0,0,0,48,0,0,0,0,0,0,0,35.4864343812531,129.4194962076738
26213,울산광역시,31,남구,31140,176,3707.0,11432000000.0,0,80,96,0,0,0,0,176,0,0,0,0,0,0,0,35.513759491624775,129.31524012926542
26214,울산광역시,31,동구,31170,645,9711.0,33154000000.0,0,645,0,0,0,0,109,536,0,0,0,0,0,0,0,35.52595723844375,129.431220071481
26251,울산광역시,31,울주군,31710,82,2107.0,15508000000.0,0,0,82,0,0,0,0,0,82,0,0,0,0,0,0,35.54600874925147,129.24959022557275
26374,울산광역시,31,북구,31200,111,2540.0,6227000000.0,0,0,111,0,0,0,28,83,0,0,0,0,0,0,0,35.63586150776814,129.35920135941453
26458,울산광역시,31,울주군,31710,132,3370.0,9129000000.0,0,0,132,0,0,0,0,132,0,0,0,0,0,0,0,35.5383995883419,129.10609894154757
26568,울산광역시,31,남구,31140,100,2267.0,8504000000.0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,35.5101785471912,129.31297666398595
26569,울산광역시,31,중구,31110,20,337.0,820000000.0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,35.55951663175408,129.3347423754312
26570,울산광역시,31,남구,31140,104,1853.0,7868000000.0,0,104,0,0,0,0,0,104,0,0,0,0,0,0,0,35.5245624641104,129.3165194472405
26571,울산광역시,31,중구,31110,64,1634.0,7694000000.0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,35.5532568144509,129.33022615835978
26572,울산광역시,31,남구,31140,85,2400.0,15020000000.0,0,0,66,19,0,0,0,0,68,17,0,0,0,0,0,35.540929058803734,129.3035528616147
26682,울산광역시,31,중구,31110,48,1189.0,5519000000.0,0,0,48,0,0,0,0,0,48,0,0,0,0,0,0,35.555764107743066,129.34791703248516
26697,울산광역시,31,남구,31140,66,1003.0,4642000000.0,0,66,0,0,0,0,0,66,0,0,0,0,0,0,0,35.53380239104523,129.29571776391515
26719,울산광역시,31,남구,31140,24,464.0,1152000000.0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,35.54078496234277,129.3167851276472
26883,울산광역시,31,북구,31200,288,5208.0,14752000000.0,0,288,0,0,0,0,48,240,0,0,0,0,0,0,0,35.63531809107089,129.3271710073967
26884,울산광역시,31,북구,31200,194,4206.0,16746000000.0,0,78,116,0,0,0,0,142,52,0,0,0,0,0,0,35.628022676015966,129.3347786873485
26885,울산광역시,31,북구,31200,138,3544.0,21054000000.0,0,0,138,0,0,0,0,0,138,0,0,0,0,0,0,35.590750454686514,129.36285091403192
26886,울산광역시,31,울주군,31710,208,3772.0,11186000000.0,0,208,0,0,0,0,10,198,0,0,0,0,0,0,0,35.55797495891885,129.2255075375784
26887,울산광역시,31,울주군,31710,134,2420.0,4958000000.0,0,134,0,0,0,0,134,0,0,0,0,0,0,0,0,35.563636478909224,129.1064465751421
26888,울산광역시,31,울주군,31710,120,2646.0,5172000000.0,0,0,120,0,0,0,120,0,0,0,0,0,0,0,0,35.56435343869115,129.1263146425098
26889,울산광역시,31,울주군,31710,140,3506.0,6958000000.0,0,19,115,1,0,5,79,61,0,0,0,0,0,0,0,35.564363766441396,129.12521155592543
26890,울산광역시,31,울주군,31710,160,3746.0,10784000000.0,0,0,160,0,0,0,0,160,0,0,0,0,0,0,0,35.55473517842142,129.1890561649689
27338,울산광역시,31,남구,31140,256,7757.0,45598000000.0,0,0,168,88,0,0,0,60,100,96,0,0,0,0,0,35.53789907231624,129.33328047775424
27339,울산광역시,31,남구,31140,180,4404.0,14682000000.0,0,0,180,0,0,0,0,180,0,0,0,0,0,0,0,35.53877564627198,129.25168348288568
27340,울산광역시,31,남구,31140,217,6844.0,55592000000.0,0,0,140,0,77,0,0,0,16,132,69,0,0,0,0,35.54507306660455,129.25288452582674
27341,울산광역시,31,남구,31140,238,7235.0,50724000000.0,0,0,119,119,0,0,0,0,71,167,0,0,0,0,0,35.54317148829452,129.34549997473187
27342,울산광역시,31,남구,31140,336,10741.0,88602000000.0,0,0,172,164,0,0,0,0,8,212,116,0,0,0,0,35.53233195143549,129.34752407334489
27343,울산광역시,31,남구,31140,90,2118.0,6210000000.0,0,0,90,0,0,0,0,90,0,0,0,0,0,0,0,35.53376672409069,129.2990255569635
27344,울산광역시,31,남구,31140,55,899.0,2277000000.0,0,55,0,0,0,0,55,0,0,0,0,0,0,0,0,35.517170445334976,129.33293682931898
27345,울산광역시,31,동구,31170,458,9077.0,29107000000.0,0,301,157,0,0,0,12,446,0,0,0,0,0,0,0,35.54136932036314,129.4237743223289
27346,울산광역시,31,동구,31170,266,5603.0,17437000000.0,0,103,163,0,0,0,0,266,0,0,0,0,0,0,0,35.54310637135199,129.42931958149046
27347,울산광역시,31,동구,31170,465,7549.0,26954000000.0,0,465,0,0,0,0,45,420,0,0,0,0,0,0,0,35.52506913553939,129.43010161752315
27348,울산광역시,31,동구,31170,240,4114.0,14800000000.0,0,240,0,0,0,0,10,230,0,0,0,0,0,0,0,35.52598343849833,129.4290152121473
27349,울산광역시,31,동구,31170,50,1137.0,4460000000.0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,35.50354449366829,129.4209002415245
27350,울산광역시,31,북구,31200,184,4726.0,27808000000.0,0,0,184,0,0,0,0,0,184,0,0,0,0,0,0,35.63780067787124,129.34708796339237
27351,울산광역시,31,북구,31200,30,636.0,1410000000.0,0,15,15,0,0,0,19,11,0,0,0,0,0,0,0,35.530903268498065,129.3938151802295
27352,울산광역시,31,울주군,31710,32,578.0,1614000000.0,0,32,0,0,0,0,8,24,0,0,0,0,0,0,0,35.40416098200354,129.28042262061354
27353,울산광역시,31,중구,31110,56,1436.0,11852000000.0,0,0,56,0,0,0,0,0,8,48,0,0,0,0,0,35.5620603834659,129.34912586874566
27354,울산광역시,31,중구,31110,36,625.0,1398000000.0,0,36,0,0,0,0,36,0,0,0,0,0,0,0,0,35.56134356799532,129.33256641358383
27717,울산광역시,31,동구,31170,120,2776.0,9688000000.0,0,0,120,0,0,0,0,120,0,0,0,0,0,0,0,35.53137758835491,129.43021380498982
27718,울산광역시,31,동구,31170,53,1100.0,4485000000.0,0,46,4,3,0,0,0,50,3,0,0,0,0,0,0,35.50704494662036,129.4297812739274
27719,울산광역시,31,중구,31110,82,3250.0,26492000000.0,0,0,0,82,0,0,0,0,0,12,70,0,0,0,0,35.55715159746665,129.3038160901811
27811,울산광역시,31,남구,31140,157,3605.0,19742000000.0,0,50,107,0,0,0,0,50,107,0,0,0,0,0,0,35.54503856495815,129.25619283704708
27812,울산광역시,31,동구,31170,132,3088.0,12180000000.0,0,35,96,1,0,0,1,76,55,0,0,0,0,0,0,35.48280351063543,129.42163637036103
27813,울산광역시,31,중구,31110,30,741.0,1290000000.0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,35.554182427087646,129.32803535649631
27912,울산광역시,31,울주군,31710,160,2416.0,4872000000.0,0,160,0,0,0,0,160,0,0,0,0,0,0,0,0,35.48778643693637,129.21341660589772
28003,울산광역시,31,울주군,31710,120,2745.0,18140000000.0,0,0,120,0,0,0,0,0,120,0,0,0,0,0,0,35.5740167259614,129.24340602825063
28012,울산광역시,31,남구,31140,176,6313.0,45618000000.0,0,0,88,0,88,0,0,0,62,34,80,0,0,0,0,35.51732831392457,129.31860616295742
28042,울산광역시,31,중구,31110,70,3341.0,24092000000.0,0,0,0,0,70,0,0,0,0,4,66,0,0,0,0,35.556250346507134,129.30380146085298
28070,울산광역시,31,동구,31170,42,909.0,4780000000.0,0,0,42,0,0,0,0,0,42,0,0,0,0,0,0,35.50887353151565,129.42760890261988
28124,울산광역시,31,남구,31140,336,6095.0,29674000000.0,0,336,0,0,0,0,0,336,0,0,0,0,0,0,0,35.55128973048488,129.2618057554933
28203,울산광역시,31,남구,31140,119,3054.0,10552000000.0,0,0,119,0,0,0,0,119,0,0,0,0,0,0,0,35.546841103726095,129.25622101883602
28204,울산광역시,31,울주군,31710,125,2629.0,5815000000.0,0,48,72,5,0,0,65,60,0,0,0,0,0,0,0,35.40412584561248,129.28372512904042
28242,울산광역시,31,중구,31110,60,979.0,2131000000.0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,35.558615392408264,129.33472739862248
28408,울산광역시,31,동구,31170,179,3921.0,16517000000.0,0,89,90,0,0,0,0,94,85,0,0,0,0,0,0,35.479263548813904,129.4160637736594
28409,울산광역시,31,동구,31170,144,2603.0,10884000000.0,0,144,0,0,0,0,0,144,0,0,0,0,0,0,0,35.49818914588115,129.41639658087988
28512,울산광역시,31,북구,31200,87,2229.0,16246000000.0,0,0,87,0,0,0,0,0,87,0,0,0,0,0,0,35.643220385448195,129.3460748523343
28532,울산광역시,31,남구,31140,54,1777.0,10514000000.0,0,0,36,0,18,0,0,0,36,18,0,0,0,0,0,35.52653284875773,129.3011140648104
28535,울산광역시,31,남구,31140,109,2006.0,8037000000.0,0,109,0,0,0,0,0,109,0,0,0,0,0,0,0,35.51908241971693,129.32304525749214
28539,울산광역시,31,남구,31140,150,3855.0,24096000000.0,0,0,150,0,0,0,0,0,150,0,0,0,0,0,0,35.52808278032685,129.3242960394235
28743,울산광역시,31,북구,31200,60,1542.0,7220000000.0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,35.65128181947572,129.3506279854589
28744,울산광역시,31,북구,31200,214,5387.0,15922000000.0,0,0,214,0,0,0,0,214,0,0,0,0,0,0,0,35.63534245356299,129.32496305162366
28745,울산광역시,31,울주군,31710,186,5046.0,31732000000.0,0,0,150,36,0,0,0,0,150,36,0,0,0,0,0,35.573126857613666,129.24228890662567
28746,울산광역시,31,울주군,31710,150,3586.0,17436000000.0,0,30,120,0,0,0,0,30,120,0,0,0,0,0,0,35.55048068807846,129.25296885667584
28747,울산광역시,31,울주군,31710,184,3336.0,9747000000.0,0,184,0,0,0,0,19,165,0,0,0,0,0,0,0,35.55795246156679,129.22771345534946
29248,울산광역시,31,남구,31140,322,7232.0,36596000000.0,0,138,184,0,0,0,0,138,184,0,0,0,0,0,0,35.5422332110227,129.34879296060762
29249,울산광역시,31,남구,31140,150,2719.0,11004000000.0,0,150,0,0,0,0,0,150,0,0,0,0,0,0,0,35.51019056690747,129.31187439566168
29250,울산광역시,31,동구,31170,199,4839.0,29176000000.0,0,0,199,0,0,0,0,0,199,0,0,0,0,0,0,35.51522118690945,129.42441397501952
29251,울산광역시,31,동구,31170,447,3564.0,9153000000.0,447,0,0,0,0,0,447,0,0,0,0,0,0,0,0,35.49185467456687,129.41848955018278
29252,울산광역시,31,북구,31200,266,4167.0,13132000000.0,0,266,0,0,0,0,122,144,0,0,0,0,0,0,0,35.55122081899295,129.35114986815293
29253,울산광역시,31,북구,31200,103,2633.0,11918000000.0,0,0,103,0,0,0,0,0,103,0,0,0,0,0,0,35.55028238277624,129.35444310920641
29254,울산광역시,31,북구,31200,84,1524.0,5928000000.0,0,84,0,0,0,0,0,84,0,0,0,0,0,0,0,35.62703538962896,129.34249068374288
29255,울산광역시,31,북구,31200,185,5038.0,35227000000.0,0,0,160,25,0,0,0,0,160,25,0,0,0,0,0,35.54180709091372,129.3862840403045
